station_id,lat,lon
NRCS_CO_05J19,40.27,-105.83
NRCS_CA_20K22,39.27,-120.07
NRCS_ID_16G12,42.49,-116.44
NRCS_NV_14K07,39.23,-114.24
NRCS_UT_11J01,40.85,-111.07
NRCS_MT_10B01,47.48,-110.61
NRCS_NV_14K02,39.35,-114.65
NRCS_WY_07F01,43.89,-107.06
NRCS_ID_14F02,43.87,-114.22
NRCS_UT_10J21,40.88,-110.54
NRCS_CA_19L35,38.18,-119.62
NRCS_ID_14F11,43.48,-114.82
NRCS_UT_12J05,40.47,-112.62
NRCS_MT_13D24,45.36,-113.72
NRCS_AK_35K02,59.59,-135.19
NRCS_ID_16A08,48.3,-116.08
NRCS_ID_16B03,47.62,-116.52
NRCS_CO_06J36,40.98,-106.92
NRCS_WA_21C36,46.88,-121.28
NRCS_AK_49T05,68.13,-149.48
NRCS_WA_17A05,48.16,-117.97
NRCS_AK_53P01,64.73,-153.09
NRCS_CO_08M05,37.67,-108.03
NRCS_WY_07E05,44.35,-107.01
NRCS_OR_21F22,43.22,-121.8
NRCS_WA_19A04,48.7,-119.87
NRCS_NV_16H04,41.5,-116.02
NRCS_OR_21E06,44.42,-121.87
NRCS_WY_07E27,44.08,-107.12
NRCS_CA_RC1,37.49,-118.72
NRCS_CA_NTH,37.23,-118.62
NRCS_ID_11G06,42.37,-111.57
NRCS_AZ_09R05,34,-109.52
NRCS_CO_07K03,39.03,-107.97
NRCS_AK_57O01,63.33,-157.81
NRCS_OR_21G03,42.7,-121.4
NRCS_AZ_11P09,35.35,-111.65
NRCS_NM_06P09,36,-106.83
NRCS_UT_11K28,39.47,-111.27
NRCS_MT_13A06,48.77,-113.69
NRCS_ID_16E02,44.81,-116.69
NRCS_MT_13C02,46.59,-113.57
NRCS_CO_06M17,37.48,-106.8
NRCS_AK_46R02,66.27,-146.51
NRCS_NM_05N12,36.07,-105.45
NRCS_AK_47Q02,65.14,-147.62
NRCS_AK_62S01,67.93,-162.3
NRCS_AK_50M01,61.75,-150.89
NRCS_MT_14C13,46.14,-114.45
NRCS_WY_07E36,44.4,-107.06
NRCS_MT_15A21,48.67,-115.92
NRCS_OR_22F27,43.2,-122.85
NRCS_NV_14K08,39.56,-114.63
NRCS_ID_14C04,46.47,-114.63
NRCS_NV_19K07,39.32,-119.88
NRCS_WA_21A11,48.63,-121.8
NRCS_MT_15A16,48.7,-115.92
NRCS_MT_13C43,46.27,-113.16
NRCS_AK_54L02,60.49,-154.33
NRCS_CA_ATP,39.84,-122.95
NRCS_MT_14A03,48.5,-114.36
NRCS_NV_15K01,39.41,-115.08
NRCS_AK_41P01,64.78,-141.13
NRCS_CO_06M01,37.47,-106.78
NRCS_MT_10C18,46.93,-110.85
NRCS_ID_16F05,43.1,-116.83
NRCS_WY_10G05,42.52,-110.82
NRCS_CO_06L05,38.7,-106.37
NRCS_ID_14G06,42.18,-114.4
NRCS_ID_15F17,43.8,-115.13
NRCS_AK_48L03,60.42,-148.92
NRCS_MT_11E35,44.51,-111.13
NRCS_ID_12G03,42.27,-112.13
NRCS_UT_10J22,40.96,-110.58
NRCS_UT_10J02,40.95,-110.18
NRCS_ID_15F02,43.9,-115.71
NRCS_WY_06H03,41.32,-106.18
NRCS_CO_06K23,39.35,-106.28
NRCS_OR_18E35,44.4,-118.03
NRCS_AK_49L14,60.26,-149.34
NRCS_ID_15F04,43.75,-115.23
NRCS_WA_21B50,47.2,-121.78
NRCS_AK_58M01,61.46,-158.52
NRCS_CA_GYR,41.22,-122.42
NRCS_MT_12C01,46.89,-112.5
NRCS_UT_12M20,37.68,-113.05
NRCS_AK_47M02,61.81,-147.48
NRCS_MT_12C02,46.46,-112.29
NRCS_CA_20H14,41.15,-120.25
NRCS_MT_13D25,45.92,-113.42
NRCS_WY_10E09,44.21,-110.67
NRCS_OR_20E02,44.43,-120.34
NRCS_AK_48S02,67.63,-148.2
NRCS_MT_14A05,48.33,-114.64
NRCS_CO_06J01,40.53,-106.78
NRCS_WA_20A39,48.15,-120.65
NRCS_CA_20K30,39.18,-120.25
NRCS_NV_19K03,39.25,-119.88
NRCS_WA_21C08,46.87,-121.3
NRCS_MT_13C03,46.24,-113.77
NRCS_CO_07L04,38.87,-107.03
NRCS_CA_STR,37.64,-119.55
NRCS_CA_20K25,39.13,-120.23
NRCS_CO_05K11,39.52,-105.72
NRCS_OR_22G43,42.07,-122.61
NRCS_CA_SFT,41.35,-122.25
NRCS_ID_13F20,43.58,-113.68
NRCS_CA_19L22,38.08,-119.25
NRCS_ID_13E25,44.22,-113.83
NRCS_OR_22F23,43.17,-122.88
NRCS_ID_16C17,46.13,-116.78
NRCS_ID_15D05,45.98,-115.43
NRCS_MT_12D10,45.79,-112.5
NRCS_ID_16E20,44.93,-116.08
NRCS_AK_49M10,61.78,-149.27
NRCS_MT_12C07,46.18,-112.27
NRCS_MT_11D03,45.55,-111.93
NRCS_OR_21E24,44.7,-121.7
NRCS_AK_31G08,55.58,-131.32
NRCS_ID_15F07,43.27,-115.43
NRCS_MT_16A09,48.33,-116.02
NRCS_WA_20B23,47.23,-120.25
NRCS_WA_19A22,48.53,-119.94
NRCS_CA_19L04,38.7,-119.98
NRCS_CO_06J10,40.37,-106.77
NRCS_WA_21B06,47.28,-121.48
NRCS_ID_16F04,43.73,-116.13
NRCS_WA_17A04,48.28,-117.58
NRCS_AK_55O01,63.27,-155.62
NRCS_UT_11K03,39.68,-111.32
NRCS_WA_19A23,48.4,-119.9
NRCS_CA_EUR,39.76,-120.71
NRCS_WA_20A45,48.61,-120.45
NRCS_WA_21B15,47.4,-121.67
NRCS_MT_10D07,45.01,-110.01
NRCS_AK_59M03,61.37,-159.25
NRCS_NM_05N03,36.67,-105.37
NRCS_UT_12M15,37.72,-112.84
NRCS_CO_07M15,37.88,-107.7
NRCS_WA_21C11,46.52,-121.02
NRCS_AK_47P01,64.87,-147.85
NRCS_OR_17D14,45.17,-117.09
NRCS_ID_16D06,45,-116.13
NRCS_CO_06K04,39.07,-106.62
NRCS_CA_20L05,38.83,-120.04
NRCS_AK_51R03,66.58,-151.64
NRCS_NV_16H07,41.32,-116.34
NRCS_ID_12G21,42.55,-112
NRCS_CO_06M18,37.55,-106.77
NRCS_CO_05K22,39.57,-105.73
NRCS_WY_10E18,44.45,-110.82
NRCS_ID_16F09,43.06,-116.8
NRCS_CA_20H03,41.97,-120.17
NRCS_AZ_12P03,35.2,-112.2
NRCS_CO_05J18,40.2,-105.57
NRCS_WA_18A07,48.9,-118.4
NRCS_CA_ETN,41.4,-123
NRCS_NM_05N18,36.18,-105.55
NRCS_ID_15F14,43.95,-115.27
NRCS_CO_07L02,38.4,-107.4
NRCS_CA_TRL,36.34,-118.16
NRCS_AK_46P04,64.9,-146.62
NRCS_OR_21E03,44.75,-122.03
NRCS_CA_WLW,38.08,-119.63
NRCS_OR_21E27,44.83,-121.72
NRCS_OR_22G28,42.3,-122.29
NRCS_AK_51M10,61.17,-151.32
NRCS_WY_06H11,41.18,-106.17
NRCS_ID_11F05,43.37,-111.58
NRCS_CA_SHW,38.41,-120.03
NRCS_OR_21D17,45.12,-121.82
NRCS_CA_RRM,41.02,-122.89
NRCS_ID_17B06,47.86,-117.04
NRCS_ID_11G33,42.42,-111.17
NRCS_CA_19M01,37.92,-119.25
NRCS_UT_11K29,39.42,-111.25
NRCS_AK_51K04,59.4,-151.45
NRCS_WY_07E21,44.8,-107.84
NRCS_AK_50L05,60.73,-150.55
NRCS_MT_10D13,45.5,-110.97
NRCS_OR_21D22,45.2,-121.72
NRCS_NM_06N03,36.95,-106.65
NRCS_NV_15J12,40.28,-115.53
NRCS_NV_15H23,41.65,-115.32
NRCS_CA_20L10,38.93,-120.05
NRCS_AK_55P01,64.83,-155.11
NRCS_WY_09F15,43.63,-109.92
NRCS_ID_15B14,47.08,-115.97
NRCS_CA_BBS,40.97,-122.87
NRCS_OR_20G06,42.27,-120.78
NRCS_WY_09F07,43.54,-109.75
NRCS_MT_13B25,47.68,-114
NRCS_OR_19E07,44.27,-119.02
NRCS_CO_06M09,37.35,-106.55
NRCS_CA_DHM,35.87,-118.59
NRCS_AK_50N05,62.63,-150.77
NRCS_ID_16F06,43.12,-116.88
NRCS_AK_45M05,61.73,-145.01
NRCS_CA_20H09,41.97,-120.18
NRCS_ID_16A06,48.37,-116.63
NRCS_OR_21E04,44.6,-121.97
NRCS_CO_05J15,40.78,-105.93
NRCS_MT_14B04,47.98,-114.35
NRCS_MT_12E01,44.62,-112.74
NRCS_UT_11J22,40.19,-111.36
NRCS_CO_08M07,37.9,-108.2
NRCS_UT_11J56,40.62,-111.53
NRCS_AZ_09S07,33.8,-109.15
NRCS_ID_15B03,47.1,-115.88
NRCS_OR_21G04,42.2,-121.13
NRCS_CA_LCP,38.69,-120
NRCS_WA_19A17,48.85,-119.95
NRCS_WY_08G07,42.7,-108.9
NRCS_AK_50O03,63.75,-150.33
NRCS_WA_20A35,48.08,-120.73
NRCS_CA_20K02,39.48,-120.43
NRCS_MT_15A03,48.97,-115.95
NRCS_ID_11G34,42.53,-111.97
NRCS_UT_11H12,41.47,-111.5
NRCS_UT_11H01,41.97,-111.6
NRCS_CO_06J37,40.93,-106.98
NRCS_ID_11G31,42.65,-111.45
NRCS_OR_20G12,42.64,-120.94
NRCS_MT_12B10,47.09,-112.68
NRCS_OR_21D41,45.43,-121.67
NRCS_WY_10G11,42.36,-110.77
NRCS_WY_10E07,44.37,-110.58
NRCS_ID_11F11,43.22,-111.68
NRCS_ID_14D03,45.7,-114.62
NRCS_MT_14A11,48.91,-114.77
NRCS_CA_RLD,38.28,-119.73
NRCS_WY_10F02,43.95,-110.45
NRCS_WY_09E07,44.73,-109.91
NRCS_CO_05J25,40.02,-105.57
NRCS_ID_11G12,42.13,-111.67
NRCS_NV_19K06,39.08,-119.9
NRCS_NV_19H01,41.78,-119.62
NRCS_OR_18G10,42.7,-118.63
NRCS_NV_15J04,40.66,-115.43
NRCS_OR_22F11,43.57,-122.6
NRCS_AK_51M03,61.08,-151.44
NRCS_MT_10D30,45.27,-110.46
NRCS_WA_21B27,47.22,-121.76
NRCS_OR_21D43,45.43,-121.7
NRCS_ID_13F03,43.75,-113.93
NRCS_AK_47Q09,65.55,-147.67
NRCS_CA_SCF,38.27,-119.68
NRCS_ID_15F20,43.27,-115.59
NRCS_WY_10F15,43.25,-110.02
NRCS_MT_09A02,48.17,-109.67
NRCS_UT_10J10,40.6,-110.43
NRCS_AK_59M02,61.58,-159.58
NRCS_ID_14E04,44.85,-114.27
NRCS_ID_13G03,42.15,-113.73
NRCS_CO_07M23,37.45,-107.67
NRCS_OR_17D06,45.27,-117.68
NRCS_WY_07E24,44.4,-107.39
NRCS_AK_56P01,64.75,-156.82
NRCS_CO_05J20,40.82,-105.65
NRCS_MT_13D20,45.59,-113.01
NRCS_ID_16A05,48.37,-116.63
NRCS_AK_45M04,61.21,-145.5
NRCS_OR_18E13,44.52,-118.33
NRCS_CA_DSM,37.09,-118.96
NRCS_UT_12L06,38.48,-112.38
NRCS_AK_49M26,61.79,-149.28
NRCS_UT_11H31,41.25,-111.41
NRCS_CO_07L01,38.88,-107
NRCS_CA_CWP,36.45,-118.22
NRCS_UT_13M04,37.48,-113.85
NRCS_NM_08P01,35.17,-108.17
NRCS_UT_09J01,40.72,-109.55
NRCS_ID_13E26,44.65,-113.75
NRCS_AK_47Q08,65.57,-147.42
NRCS_MT_13E01,44.98,-113.43
NRCS_UT_13H05,41.92,-113.41
NRCS_UT_11J12,40.99,-111.82
NRCS_UT_11K23,39.92,-111.23
NRCS_WA_20B18,47.78,-120.87
NRCS_ID_14F04,43.8,-114.85
NRCS_AK_44Q03,65.83,-144.07
NRCS_CA_DDF,41.32,-122.5
NRCS_CA_BV1,38.62,-120.23
NRCS_WA_20A44,48.69,-120.24
NRCS_WA_21B42,47.3,-121.67
NRCS_MT_11E21,44.92,-111.36
NRCS_WY_07E06,44.16,-107.13
NRCS_MT_12C11,46.36,-112.26
NRCS_ID_12G19,42.97,-112.13
NRCS_AZ_09S11,33.63,-109.32
NRCS_AK_49M05,61.25,-149.52
NRCS_MT_13B04,47.69,-113.93
NRCS_CA_CBT,36.56,-118.35
NRCS_AK_56O01,63.7,-156.92
NRCS_ID_15B07,47.39,-115.66
NRCS_MT_15B16,47.96,-115.52
NRCS_CA_GFR,36.57,-118.77
NRCS_NM_06N15,36.87,-106.23
NRCS_AK_51N01,62.46,-151.46
NRCS_ID_13E18,44.43,-113.32
NRCS_WA_20A06,48.6,-120.81
NRCS_OR_17D11,45.38,-117.57
NRCS_CO_05K08,39.43,-105.87
NRCS_OR_23G10,42.74,-123.17
NRCS_CA_SPF,38.09,-119.76
NRCS_CA_BEM,38.17,-119.94
NRCS_NV_14K05,39.13,-114.82
NRCS_CA_EGM,38.29,-119.83
NRCS_AK_50L01,60.52,-150.18
NRCS_AZ_11R07,34.45,-111.38
NRCS_OR_21E09,44.18,-121.95
NRCS_CO_06M19,37.47,-106.78
NRCS_CA_19L18,38.62,-119.87
NRCS_WA_20B30,47.02,-120.85
NRCS_MT_12B09,47.45,-112.83
NRCS_AZ_09S04,33.9,-109.15
NRCS_WA_19A06,48.85,-119.73
NRCS_CA_20K29,39.92,-120.65
NRCS_CA_19L34,38.21,-119.35
NRCS_WY_10E15,44.13,-110.83
NRCS_WY_10E14,44.05,-110.69
NRCS_WY_07E18,44.68,-107.58
NRCS_WY_07H03,41.12,-107.17
NRCS_AK_51M02,61.02,-151.45
NRCS_UT_11H32,41.22,-111.36
NRCS_OR_18G09,42.1,-118.69
NRCS_WA_17A06,48.62,-117.57
NRCS_CO_06K21,39.38,-106.05
NRCS_MT_10C11,46.71,-110.22
NRCS_MT_10C03,46.11,-110.47
NRCS_MT_11E22,44.84,-111.59
NRCS_ID_14F07,43.7,-114.1
NRCS_NV_16H05,41.78,-116.03
NRCS_UT_11J18,40.45,-111.72
NRCS_MT_11D19,45.27,-111.43
NRCS_ID_14F01,43.88,-114.67
NRCS_NV_15J17,40.53,-115.46
NRCS_CA_MN2,37.66,-119.02
NRCS_CA_CRF,38.63,-120.22
NRCS_CO_05K25,39.35,-105.92
NRCS_CA_CRA,37.6,-119.27
NRCS_OR_23G14,42.82,-123.87
NRCS_NM_05P07,35.73,-105.52
NRCS_NV_15J06,40.63,-115.4
NRCS_AK_55N01,62.95,-155.61
NRCS_CA_19L12,38.15,-119.47
NRCS_CO_05K14,39.8,-105.78
NRCS_AK_58O04,63.64,-158.03
NRCS_AZ_11R05,34.75,-111.4
NRCS_UT_11H13,41.42,-111.53
NRCS_MT_10D04,45.4,-110.95
NRCS_MT_10C06,46.78,-110.62
NRCS_MT_15A11,48.13,-115.63
NRCS_NM_05N05,36.12,-105.53
NRCS_CA_BP3,37.13,-118.47
NRCS_UT_11J25,40.58,-111.05
NRCS_OR_21D13,45.08,-121.75
NRCS_OR_20G19,42.17,-120.25
NRCS_ID_11G18,42.37,-111.17
NRCS_CA_KSR,37.3,-119.1
NRCS_AK_60O06,63.23,-160.13
NRCS_CO_05J45,40.13,-105.58
NRCS_MT_11D08,45.02,-111.85
NRCS_NV_19H03,41.57,-119.82
NRCS_AK_51R02,66.54,-151.28
NRCS_UT_12M05,37.49,-112.57
NRCS_CA_TRG,38.63,-120.15
NRCS_CO_06J39,40.67,-106.53
NRCS_AK_51L01,60.05,-151.08
NRCS_AK_45O01,63.2,-145.63
NRCS_ID_16C03,46.82,-116.9
NRCS_AK_49O01,63.14,-149.43
NRCS_UT_12M17,37.6,-112.92
NRCS_CA_PNB,37.46,-118.8
NRCS_NV_17H01,41.78,-117.53
NRCS_MT_10D05,45.04,-110.61
NRCS_MT_12B16,47.06,-112.6
NRCS_AK_50LL21,60.31,-150.27
NRCS_WA_21B01,47.73,-121.08
NRCS_WY_10G08,42.52,-110.92
NRCS_CA_QKA,36.12,-118.55
NRCS_WA_19A02,48.67,-119.83
NRCS_MT_10C15,46.67,-110.33
NRCS_NM_08P05,35.22,-108.43
NRCS_UT_11J04,40.8,-111.08
NRCS_CO_06K34,39.28,-106.13
NRCS_CO_06K47,39.38,-106.25
NRCS_CO_06J12,40.87,-106.05
NRCS_NV_17K03,39.3,-117.12
NRCS_WA_21C06,46.87,-121.53
NRCS_CA_19L24,38.93,-119.9
NRCS_AK_50N04,62.62,-150.81
NRCS_WY_10F19,43.38,-110.13
NRCS_WA_20B06,47.28,-120.38
NRCS_AK_41N01,62.62,-141.97
NRCS_ID_15G02,42.02,-115
NRCS_CA_RWM,36.72,-118.74
NRCS_CA_HHM,38.49,-119.81
NRCS_CO_05J01,40.52,-105.89
NRCS_AK_51KK17,59.97,-151.01
NRCS_OR_22F17,43.25,-122.29
NRCS_CO_05J04,40.4,-105.85
NRCS_ID_11E34,44.67,-111.28
NRCS_OR_21D04,45.47,-121.7
NRCS_CO_07M03,37.8,-107.93
NRCS_CO_05J17,40.4,-105.63
NRCS_MT_10D28,45.45,-110.01
NRCS_UT_10J30,40.58,-110.58
NRCS_OR_22G12,42.43,-122.25
NRCS_WA_20D01,45.99,-120.68
NRCS_WA_20A05,48.72,-120.66
NRCS_AZ_11R06,34.45,-111.4
NRCS_CA_20J01,40.02,-120.3
NRCS_CA_VLC,37.39,-118.9
NRCS_WY_09F12,43.57,-109.85
NRCS_UT_11H37,41.68,-111.42
NRCS_CO_05J31,40.77,-105.5
NRCS_WA_21B29,47.18,-121.47
NRCS_AK_51K06,59.83,-151.13
NRCS_OR_18G06,42.03,-118.55
NRCS_CO_06J09,40.37,-106.73
NRCS_CO_06K12,39.78,-106.02
NRCS_CO_06K35,39.2,-106.13
NRCS_MT_12C17,46.36,-112.57
NRCS_CA_BP2,37.13,-118.47
NRCS_WY_10F23,43.52,-110.92
NRCS_CA_LXN,39.68,-121.01
NRCS_WY_10G13,42.47,-110.53
NRCS_ID_14G08,42.13,-114.38
NRCS_MT_11D17,45.3,-111.42
NRCS_CA_BGH,36.62,-118.38
NRCS_OR_18G04,42.05,-118.37
NRCS_OR_22E04,44.17,-122.07
NRCS_WY_05G01,42.57,-105.87
NRCS_CO_08M09,37.93,-108.4
NRCS_NM_05N22,36.93,-105.27
NRCS_AK_47O01,63.31,-147.65
NRCS_AK_50L03,60.65,-150.88
NRCS_CA_RGT,36.75,-118.95
NRCS_WA_18A12,48.05,-118.71
NRCS_UT_10J25,40.75,-110.62
NRCS_CA_TNY,37.84,-119.45
NRCS_WA_20B16,47.69,-120.74
NRCS_MT_14C08,46.14,-114.51
NRCS_AK_60P01,64.33,-160.02
NRCS_CA_RP2,39,-120.13
NRCS_ID_16A02,48.35,-116.84
NRCS_OR_21D08,45.32,-121.72
NRCS_MT_13A05,48.32,-113.36
NRCS_WY_05G06,42.57,-105.87
NRCS_ID_14C09,46.67,-114.82
NRCS_AK_45Q04,65.55,-145.14
NRCS_UT_12J02,40.46,-112.25
NRCS_MT_13E02,44.97,-113.43
NRCS_CA_PDT,38.6,-120.23
NRCS_WY_04E01,44.4,-104.43
NRCS_MT_14A18,48.02,-114.41
NRCS_AZ_09P01,35.88,-109.25
NRCS_NV_14L03,38.97,-114.29
NRCS_CA_19L30,38.15,-119.47
NRCS_UT_11J08,40.18,-111.22
NRCS_ID_16C20,45.85,-116.12
NRCS_AK_63S01,67.37,-163.48
NRCS_WY_10G01,42.92,-110.72
NRCS_CA_HYS,39.28,-120.53
NRCS_UT_10J23,40.84,-110.66
NRCS_ID_14G10,42.18,-114.3
NRCS_CO_05K09,39.65,-105.87
NRCS_WA_21A01,48.88,-121.26
NRCS_WY_06E02,44.15,-106.9
NRCS_NM_06P03,35.83,-106.4
NRCS_CO_06L02,38.82,-106.58
NRCS_WY_10E04,44.55,-110.4
NRCS_ID_15E08,44.28,-115.65
NRCS_WA_20A13,48.43,-120.92
NRCS_OR_22G02,42.93,-122.4
NRCS_CA_20L06,38.85,-120.07
NRCS_ID_17E02,44.57,-117
NRCS_AK_57M01,61.25,-157.13
NRCS_UT_10J08,40.68,-110.95
NRCS_ID_11G26,42.42,-111.23
NRCS_NV_15H09,36.27,-115.75
NRCS_CA_TMF,38.8,-120.1
NRCS_ID_12G20,42.97,-112.15
NRCS_MT_13A03,48.82,-113.71
NRCS_MT_09D01,45.17,-109.47
NRCS_NM_06N04,36.52,-106.32
NRCS_OR_23G09,42.05,-123.2
NRCS_WA_21B44,47.29,-121.59
NRCS_WA_20A33,48.13,-120.73
NRCS_NV_19K01,39.45,-119.95
NRCS_OR_21D06,45.4,-121.5
NRCS_WA_18A16,48.85,-118.37
NRCS_MT_14D02,45.73,-114.48
NRCS_CA_20K07,39.36,-120.5
NRCS_MT_13A20,48.15,-113.1
NRCS_NV_15J02,40.85,-115.27
NRCS_CA_ANR,40.16,-120.54
NRCS_OR_20E04,44.9,-120.12
NRCS_AK_57P01,64.8,-157.84
NRCS_ID_16C02,46.82,-116.88
NRCS_CO_06J15,40.85,-106.97
NRCS_CA_DYM,41.23,-122.82
NRCS_WA_18A05,48.82,-118.23
NRCS_WA_20B13,47.23,-120.47
NRCS_CO_06J30,40.45,-106.77
NRCS_OR_22G14,42.38,-122.42
NRCS_WA_17B07,47.87,-117.1
NRCS_ID_15B09,47.55,-115.82
NRCS_ID_14G04,42.18,-114.3
NRCS_AK_59M01,61.58,-159.23
NRCS_CA_20L03,38.92,-120.04
NRCS_AK_43P03,64.54,-143.15
NRCS_NV_17K04,39.3,-117.12
NRCS_ID_14G05,42.1,-114.9
NRCS_CO_07J04,40.17,-107.05
NRCS_CO_07K01,39.07,-107.15
NRCS_CA_20K01,39.48,-120.44
NRCS_UT_11K09,39.32,-111.43
NRCS_OR_22G27,42.29,-122.38
NRCS_WY_08G06,42.73,-108.85
NRCS_MT_12C03,46.44,-112.29
NRCS_UT_12L08,38.32,-112.37
NRCS_AZ_12R04,34.7,-112.13
NRCS_ID_13F06,43.52,-113.77
NRCS_WY_10E01,44.92,-110.62
NRCS_ID_16G13,42.97,-116.7
NRCS_NV_15H11,41.05,-115.1
NRCS_ID_11F17,43.21,-111.86
NRCS_CO_05M13,37.97,-105.55
NRCS_ID_16E05,44.77,-116.25
NRCS_CA_19L17,38.43,-119.37
NRCS_MT_13C22,46.87,-113.46
NRCS_NV_16H08,41.7,-116.1
NRCS_AZ_09P02,35.7,-109.2
NRCS_MT_12B03,47.91,-112.92
NRCS_CA_MMT,37.62,-118.99
NRCS_NM_05N11,36.7,-105.33
NRCS_ID_11F16,43.23,-111.45
NRCS_ID_12G10,42.35,-112.31
NRCS_CO_05M03,37.22,-105.2
NRCS_NM_08S09,33.33,-108.64
NRCS_MT_09D04,45.15,-109.48
NRCS_UT_13H03,41.94,-113.83
NRCS_MT_12C20,46.09,-112.51
NRCS_CO_05J21,40.07,-105.52
NRCS_MT_14A15,48.62,-114.53
NRCS_AK_45O11,63.02,-145.49
NRCS_OR_18E18,44.18,-118.6
NRCS_CO_07M24,37.45,-107.65
NRCS_CA_GEM,37.78,-119.17
NRCS_CA_MNP,37.44,-118.77
NRCS_OR_18E03,44.85,-118.12
NRCS_MT_13B07,47.27,-113.76
NRCS_AK_53L01,60.98,-153.92
NRCS_MT_12C09,46.02,-112.42
NRCS_MT_12B06,47.7,-112.88
NRCS_AK_49M07,61.13,-149.45
NRCS_ID_16G09,42.48,-116.33
NRCS_WA_21B61,47.06,-121.01
NRCS_MT_13D15,45.47,-113.1
NRCS_AK_49L13,60.78,-149.18
NRCS_CO_05K16,39.63,-105.9
NRCS_OR_18F10,43.03,-118.95
NRCS_OR_18E26,44.14,-118.32
NRCS_ID_11G37,42.68,-111.45
NRCS_AK_48O03,63.72,-148.97
NRCS_AK_58O03,62.94,-158.44
NRCS_ID_11G38,42.45,-111.22
NRCS_CA_20L11,38.71,-120.04
NRCS_CA_HRT,37.27,-118.88
NRCS_AK_47O12,63.76,-147.95
NRCS_NV_15L02,39,-115.42
NRCS_CA_BSP,37.12,-118.55
NRCS_MT_12D04,45.13,-112.45
NRCS_CO_06L09,38.52,-106.33
NRCS_UT_09M01,37.87,-109.45
NRCS_MT_12B13,47.92,-112.78
NRCS_NV_17H06,41.96,-117.34
NRCS_OR_22F24,43.19,-122.86
NRCS_NV_16H01,41.53,-116.03
NRCS_CA_DAN,37.9,-119.26
NRCS_WY_10F14,43.27,-110.63
NRCS_AZ_11P14,35.33,-111.7
NRCS_WY_07E34,44.57,-107.3
NRCS_MT_13B05,47.46,-113.52
NRCS_WA_20A29,48.88,-120.38
NRCS_CA_FRW,36.41,-118.58
NRCS_ID_16A11,48.29,-116.55
NRCS_MT_13B22,47.43,-113.78
NRCS_CA_BLD,38.45,-120.03
NRCS_CO_06L07,38.48,-106.43
NRCS_WY_07H02,41.2,-107.25
NRCS_OR_21E23,44.69,-121.66
NRCS_CA_20H07,41.25,-120.23
NRCS_OR_21D39,45.45,-121.52
NRCS_CA_GML,37.75,-119.16
NRCS_OR_17D08,45,-117.15
NRCS_CO_06J05,40.35,-106.1
NRCS_WY_07F02,43.63,-107.18
NRCS_CA_MCB,39.12,-120.36
NRCS_AK_49L19,60.62,-149.53
NRCS_ID_16B07,47.83,-116.58
NRCS_MT_10C13,46.22,-110.43
NRCS_AK_51K12,59.35,-151.43
NRCS_MT_10C05,46.12,-110.45
NRCS_WY_08F01,43.66,-109.01
NRCS_OR_17D17,45.08,-117.48
NRCS_ID_15F03,43.8,-115.53
NRCS_UT_11J17,40.53,-111.6
NRCS_ID_11F12,43.96,-111.06
NRCS_WA_19A07,48.4,-119.9
NRCS_NV_14K01,39.46,-114.65
NRCS_CO_06K27,39.15,-106.82
NRCS_ID_11F18,43.72,-111.36
NRCS_CA_ERB,39.76,-120.72
NRCS_AK_41Q02,65.46,-141.56
NRCS_AK_54Q02,65.86,-154.51
NRCS_CA_20K17,39.14,-120.22
NRCS_CA_20H12,41.97,-120.17
NRCS_WA_21B55,47.37,-121.43
NRCS_UT_11J62,40.83,-111.73
NRCS_CO_05L06,39,-105.88
NRCS_AK_52R04,66.14,-152.13
NRCS_WY_10G12,42.25,-110.8
NRCS_WY_09F14,43.63,-109.92
NRCS_NM_08N04,36.03,-108.88
NRCS_WY_07E15,44.75,-107.6
NRCS_ID_16E17,44.32,-116.41
NRCS_WA_21B08,47.32,-121.34
NRCS_ID_16E03,44.29,-116.13
NRCS_AZ_09S16,33.98,-109.76
NRCS_CA_ABN,38.82,-120.04
NRCS_MT_13C13,46.41,-113.43
NRCS_NV_14K03,39.22,-114.96
NRCS_AK_55J01,58.54,-155.78
NRCS_MT_10D27,45.22,-110.2
NRCS_MT_11D22,45.27,-111.32
NRCS_CO_05M07,37.33,-105.07
NRCS_CO_07K09,39.13,-107.28
NRCS_WA_21B43,47.23,-121.37
NRCS_UT_11J43,40.62,-111.53
NRCS_CA_NRF,40.48,-121.01
NRCS_AK_60O02,63.93,-160.08
NRCS_MT_12C10,46.1,-112.34
NRCS_OR_20E01,44.49,-120.39
NRCS_CA_MDY,40.24,-121.04
NRCS_UT_11J03,40.92,-111.09
NRCS_WA_23B15,47.5,-123.52
NRCS_WA_20B27,48.93,-120.42
NRCS_WY_09F18,43.93,-109.82
NRCS_AK_52N02,62.52,-152.46
NRCS_WY_06H09,41.17,-106.93
NRCS_MT_12C15,46.7,-112.55
NRCS_OR_19G01,42.48,-119.72
NRCS_UT_11M03,37.83,-111.88
NRCS_OR_21F04,43.99,-121.44
NRCS_MT_13D23,45.95,-113.47
NRCS_MT_09D05,45.18,-109.35
NRCS_WA_20B07,47.28,-120.37
NRCS_AK_57N01,62.6,-157.15
NRCS_ID_12G02,42.77,-112.11
NRCS_CA_THE,37.38,-119.02
NRCS_CA_BSH,37.1,-118.56
NRCS_OR_21G06,42.13,-121.12
NRCS_CA_CHM,37.41,-119.49
